match_no,ball_no,inning,over,batter,bowler,score,match_type,venue,location,team1,team2,toss_won,toss_decision,winner,winner_runs,winner_wickets,mom,day,month
2,42,1,6.6,Bhanuka Rajapaksa,Shardul Thakur,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,43,1,7.1,Bhanuka Rajapaksa,Sunil Narine,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,44,1,7.2,Bhanuka Rajapaksa,Sunil Narine,2,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,45,1,7.3,Bhanuka Rajapaksa,Sunil Narine,4,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,46,1,7.4,Bhanuka Rajapaksa,Sunil Narine,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,47,1,7.5,Shikhar Dhawan,Sunil Narine,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,48,1,7.6,Bhanuka Rajapaksa,Sunil Narine,2,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,49,1,8.1,Shikhar Dhawan,Shardul Thakur,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,50,1,8.2,Bhanuka Rajapaksa,Shardul Thakur,4,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,51,1,8.3,Bhanuka Rajapaksa,Shardul Thakur,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,52,1,8.4,Shikhar Dhawan,Shardul Thakur,5,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,53,1,8.4,Shikhar Dhawan,Shardul Thakur,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,54,1,8.5,Shikhar Dhawan,Shardul Thakur,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,55,1,8.6,Bhanuka Rajapaksa,Shardul Thakur,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,56,1,9.1,Shikhar Dhawan,Varun Chakravarthy,4,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,57,1,9.2,Shikhar Dhawan,Varun Chakravarthy,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,58,1,9.3,Bhanuka Rajapaksa,Varun Chakravarthy,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,59,1,9.4,Shikhar Dhawan,Varun Chakravarthy,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,60,1,9.5,Bhanuka Rajapaksa,Varun Chakravarthy,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,61,1,9.6,Shikhar Dhawan,Varun Chakravarthy,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,62,1,10.1,Shikhar Dhawan,Umesh Yadav,4,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,63,1,10.2,Shikhar Dhawan,Umesh Yadav,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,64,1,10.3,Bhanuka Rajapaksa,Umesh Yadav,2,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,65,1,10.4,Bhanuka Rajapaksa,Umesh Yadav,2,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,66,1,10.5,Bhanuka Rajapaksa,Umesh Yadav,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,67,1,10.6,Bhanuka Rajapaksa,Umesh Yadav,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,68,1,11.1,Shikhar Dhawan,Sunil Narine,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,69,1,11.2,Jitesh Sharma,Sunil Narine,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,70,1,11.3,Shikhar Dhawan,Sunil Narine,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,71,1,11.3,Shikhar Dhawan,Sunil Narine,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,72,1,11.4,Jitesh Sharma,Sunil Narine,2,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,73,1,11.5,Jitesh Sharma,Sunil Narine,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,74,1,11.6,Jitesh Sharma,Sunil Narine,6,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,75,1,12.1,Shikhar Dhawan,Umesh Yadav,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,76,1,12.2,Jitesh Sharma,Umesh Yadav,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,77,1,12.3,Jitesh Sharma,Umesh Yadav,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,78,1,12.4,Shikhar Dhawan,Umesh Yadav,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,79,1,12.5,Jitesh Sharma,Umesh Yadav,4,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,80,1,12.6,Jitesh Sharma,Umesh Yadav,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,81,1,13.1,Jitesh Sharma,Tim Southee,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,82,1,13.2,Jitesh Sharma,Tim Southee,6,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,83,1,13.3,Jitesh Sharma,Tim Southee,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,84,1,13.4,Sikandar Raza,Tim Southee,4,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,85,1,13.5,Sikandar Raza,Tim Southee,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,86,1,13.6,Shikhar Dhawan,Tim Southee,2,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,87,1,14.1,Sikandar Raza,Varun Chakravarthy,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,88,1,14.2,Sikandar Raza,Varun Chakravarthy,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,89,1,14.3,Shikhar Dhawan,Varun Chakravarthy,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,90,1,14.4,Sam Curran,Varun Chakravarthy,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,91,1,14.5,Sam Curran,Varun Chakravarthy,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,92,1,14.6,Sam Curran,Varun Chakravarthy,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,93,1,15.1,Sikandar Raza,Shardul Thakur,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,94,1,15.2,Sam Curran,Shardul Thakur,2,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,95,1,15.3,Sam Curran,Shardul Thakur,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,96,1,15.4,Sikandar Raza,Shardul Thakur,6,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,97,1,15.5,Sikandar Raza,Shardul Thakur,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,98,1,15.6,Sikandar Raza,Shardul Thakur,0,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,99,1,16.1,Sam Curran,Varun Chakravarthy,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
2,100,1,16.1,Sam Curran,Varun Chakravarthy,1,Group,Punjab Cricket Association IS Bindra Stadium,Chandigarh,PKBS,KKR,KKR,field,PKBS,7,0,Arshdeep Singh,1,4
